Date,Extent
2010-05-08,13.415
2010-05-09,13.341
2010-05-10,13.224
2010-05-11,13.137
2010-05-12,13.159
2010-05-13,13.099
2010-05-14,13.005
2010-05-15,12.955
2010-05-16,12.864
2010-05-17,12.782
2010-05-18,12.685
2010-05-19,12.64
2010-05-20,12.573
2010-05-21,12.508
2010-05-22,12.455
2010-05-23,12.375
2010-05-24,12.328
2010-05-25,12.294
2010-05-26,12.204
2010-05-27,12.105
2010-05-28,12.115
2010-05-29,12.052
2010-05-30,12.003
2010-05-31,11.93
2010-06-01,11.795
2010-06-02,11.691
2010-06-03,11.634
2010-06-04,11.57
2010-06-05,11.495
2010-06-06,11.407
2010-06-07,11.369
2010-06-08,11.254
2010-06-09,11.162
2010-06-10,11.076
2010-06-11,10.996
2010-06-12,10.906
2010-06-13,10.89
2010-06-14,10.811
2010-06-15,10.748
2010-06-16,10.693
2010-06-17,10.642
2010-06-18,10.399
2010-06-19,10.315
2010-06-20,10.131
2010-06-21,10.104
2010-06-22,10.014
2010-06-23,9.981
2010-06-24,9.814
2010-06-25,9.694
2010-06-26,9.645
2010-06-27,9.501
2010-06-28,9.328
2010-06-29,9.231
2010-06-30,9.257
2010-07-01,9.022
2010-07-02,8.943
2010-07-03,8.987
2010-07-04,8.938
2010-07-05,8.89
2010-07-06,8.774
2010-07-07,8.721
2010-07-08,8.746
2010-07-09,8.669
2010-07-10,8.611
2010-07-11,8.58
2010-07-12,8.509
2010-07-13,8.369
2010-07-14,8.311
2010-07-15,8.253
2010-07-16,8.189
2010-07-17,8.117
2010-07-18,7.959
2010-07-19,7.799
2010-07-20,7.805
2010-07-21,7.749
2010-07-22,7.658
2010-07-23,7.461
2010-07-24,7.458
2010-07-25,7.378
2010-07-26,7.32
2010-07-27,7.202
2010-07-28,7.193
2010-07-29,7.034
2010-07-30,6.9
2010-07-31,6.77
2010-08-01,6.623
2010-08-02,6.565
2010-08-03,6.574
2010-08-04,6.558
2010-08-05,6.449
2010-08-06,6.365
2010-08-07,6.303
2010-08-08,6.263
2010-08-09,6.217
2010-08-10,6.209
2010-08-11,6.086
2010-08-12,6.055
2010-08-13,6.013
2010-08-14,5.949
2010-08-15,5.947
2010-08-16,5.928
2010-08-17,5.855
2010-08-18,5.789
2010-08-19,5.742
2010-08-20,5.679
2010-08-21,5.596
2010-08-22,5.54
2010-08-23,5.508
2010-08-24,5.479
2010-08-25,5.396
2010-08-26,5.337
2010-08-27,5.278
2010-08-28,5.272
2010-08-29,5.216
2010-08-30,5.184
2010-08-31,5.147
2010-09-01,5.129
2010-09-02,5.074
2010-09-03,5.023
2010-09-04,4.95
2010-09-05,4.925
2010-09-06,4.913
2010-09-07,4.813
2010-09-08,4.753
2010-09-09,4.75
2010-09-10,4.758
2010-09-11,4.821
2010-09-12,4.777
2010-09-13,4.812
2010-09-14,4.808
2010-09-15,4.73
2010-09-16,4.709
2010-09-17,4.618
2010-09-18,4.628
2010-09-19,4.59
2010-09-20,4.602
2010-09-21,4.637
2010-09-22,4.662
2010-09-23,4.718
2010-09-24,4.805
2010-09-25,4.898
2010-09-26,5.003
2010-09-27,5.178
2010-09-28,5.249
2010-09-29,5.285
2010-09-30,5.334
2010-10-01,5.451
2010-10-02,5.569
2010-10-03,5.674
2010-10-04,5.845
2010-10-05,5.898
2010-10-06,5.944
2010-10-07,5.939
2010-10-08,6.063
2010-10-09,6.222
2010-10-10,6.458
2010-10-11,6.649
2010-10-12,6.679
2010-10-13,6.741
2010-10-14,6.85
2010-10-15,6.913
2010-10-16,7.018
2010-10-17,7.109
2010-10-18,7.322
2010-10-19,7.451
2010-10-20,7.508
2010-10-21,7.628
2010-10-22,7.711
2010-10-23,7.738
2010-10-24,7.772
2010-10-25,7.799
2010-10-26,7.872
2010-10-27,7.995
2010-10-28,8.022
2010-10-29,8.076
2010-10-30,8.202
2010-10-31,8.383
2010-11-01,8.533
2010-11-02,8.734
2010-11-03,8.891
2010-11-04,8.968
2010-11-05,8.972
2010-11-06,9.016
2010-11-07,9.106
2010-11-08,9.169
2010-11-09,9.3
2010-11-10,9.373
2010-11-11,9.456
2010-11-12,9.521
2010-11-13,9.522
2010-11-14,9.593
2010-11-15,9.647
2010-11-16,9.686
2010-11-17,9.717
2010-11-18,9.745
2010-11-19,9.827
2010-11-20,9.888
2010-11-21,9.939
2010-11-22,9.958
2010-11-23,10.005
2010-11-24,10.002
2010-11-25,10.078
2010-11-26,10.155
2010-11-27,10.274
2010-11-28,10.347
2010-11-29,10.48
2010-11-30,10.517
2010-12-01,10.673
2010-12-02,10.797
2010-12-03,10.913
2010-12-04,10.995
2010-12-05,11.164
2010-12-06,11.24
2010-12-07,11.247
2010-12-08,11.354
2010-12-09,11.524
2010-12-10,11.539
2010-12-11,11.74
2010-12-12,11.78
2010-12-13,11.854
2010-12-14,12.051
2010-12-15,12.05
2010-12-16,12.013
2010-12-17,11.943
2010-12-18,11.928
2010-12-19,11.974
2010-12-20,11.976
2010-12-21,12.104
2010-12-22,12.205
2010-12-23,12.279
2010-12-24,12.351
2010-12-25,12.311
2010-12-26,12.31
2010-12-27,12.358
2010-12-28,12.398
2010-12-29,12.457
2010-12-30,12.558
2010-12-31,12.67
2011-01-01,12.896
2011-01-02,12.915
2011-01-03,12.926
2011-01-04,13.051
2011-01-05,13.176
2011-01-06,13.169
2011-01-07,13.173
2011-01-08,13.184
2011-01-09,13.153
2011-01-10,13.177
2011-01-11,13.212
2011-01-12,13.221
2011-01-13,13.331
2011-01-14,13.403
2011-01-15,13.489
2011-01-16,13.509
2011-01-17,13.482
2011-01-18,13.506
2011-01-19,13.637
2011-01-20,13.609
2011-01-21,13.59
2011-01-22,13.669
2011-01-23,13.66
2011-01-24,13.769
2011-01-25,13.745
2011-01-26,13.767
2011-01-27,13.932
2011-01-28,13.998
2011-01-29,13.968
2011-01-30,13.999
2011-01-31,14.067
2011-02-01,14.117
2011-02-02,14.155
2011-02-03,14.16
2011-02-04,14.158
2011-02-05,14.157
2011-02-06,14.217
2011-02-07,14.198
2011-02-08,14.319
2011-02-09,14.221
2011-02-10,14.265
2011-02-11,14.284
2011-02-12,14.302
2011-02-13,14.404
2011-02-14,14.379
2011-02-15,14.493
2011-02-16,14.493
2011-02-17,14.476
2011-02-18,14.49
2011-02-19,14.489
2011-02-20,14.467
2011-02-21,14.477
2011-02-22,14.47
2011-02-23,14.571
2011-02-24,14.49
2011-02-25,14.466
2011-02-26,14.517
2011-02-27,14.47
2011-02-28,14.46
2011-03-01,14.472
2011-03-02,14.44
2011-03-03,14.545
2011-03-04,14.554
2011-03-05,14.646
2011-03-06,14.673
2011-03-07,14.704
2011-03-08,14.654
2011-03-09,14.656
2011-03-10,14.578
2011-03-11,14.553
2011-03-12,14.542
2011-03-13,14.592
2011-03-14,14.619
2011-03-15,14.602
2011-03-16,14.676
2011-03-17,14.673
2011-03-18,14.606
2011-03-19,14.504
2011-03-20,14.458
2011-03-21,14.438
2011-03-22,14.423
2011-03-23,14.501
2011-03-24,14.483
2011-03-25,14.449
2011-03-26,14.475
2011-03-27,14.475
2011-03-28,14.431
2011-03-29,14.451
2011-03-30,14.521
2011-03-31,14.548
2011-04-01,14.529
2011-04-02,14.557
2011-04-03,14.423
2011-04-04,14.33
2011-04-05,14.4
2011-04-06,14.35
2011-04-07,14.397
2011-04-08,14.254
2011-04-09,14.22
2011-04-10,14.241
2011-04-11,14.26
2011-04-12,14.261
2011-04-13,14.232
2011-04-14,14.264
2011-04-15,14.232
2011-04-16,14.157
2011-04-17,14.138
2011-04-18,14.077
2011-04-19,14.035
2011-04-20,13.953
2011-04-21,13.959
2011-04-22,13.929
2011-04-23,13.926
2011-04-24,13.896
2011-04-25,13.765
2011-04-26,13.78
2011-04-27,13.727
2011-04-28,13.709
2011-04-29,13.636
2011-04-30,13.597
2011-05-01,13.414
2011-05-02,13.388
2011-05-03,13.269
2011-05-04,13.21
2011-05-05,13.218
2011-05-06,13.213
2011-05-07,13.179
2011-05-08,13.101
2011-05-09,13.085
2011-05-10,13.038
2011-05-11,12.969
2011-05-12,12.872
2011-05-13,12.781
2011-05-14,12.726
2011-05-15,12.695
2011-05-16,12.658
2011-05-17,12.636
2011-05-18,12.575
2011-05-19,12.538
2011-05-20,12.425
2011-05-21,12.415
2011-05-22,12.391
2011-05-23,12.427
2011-05-24,12.283
2011-05-25,12.223
2011-05-26,12.106
2011-05-27,12.098
2011-05-28,12.105
2011-05-29,12.044
2011-05-30,12.04
2011-05-31,11.982
2011-06-01,11.829
2011-06-02,11.763
2011-06-03,11.762
2011-06-04,11.748
2011-06-05,11.624
2011-06-06,11.528
2011-06-07,11.458
2011-06-08,11.333
2011-06-09,11.326
2011-06-10,11.259
2011-06-11,11.161
2011-06-12,11.011
2011-06-13,10.956
2011-06-14,10.921
2011-06-15,10.811
2011-06-16,10.726
2011-06-17,10.595
2011-06-18,10.557
2011-06-19,10.436
2011-06-20,10.377
2011-06-21,10.3
2011-06-22,10.231
2011-06-23,10.131
2011-06-24,10.087
2011-06-25,10.029
2011-06-26,9.897
2011-06-27,9.732
2011-06-28,9.697
2011-06-29,9.643
2011-06-30,9.532
2011-07-01,9.27
2011-07-02,9.206
2011-07-03,9.144
2011-07-04,8.962
2011-07-05,8.916
2011-07-06,8.801
2011-07-07,8.688
2011-07-08,8.537
2011-07-09,8.37
2011-07-10,8.253
2011-07-11,8.144
2011-07-12,7.955
2011-07-13,7.765
2011-07-14,7.704
2011-07-15,7.609
2011-07-16,7.549
2011-07-17,7.444
2011-07-18,7.299
2011-07-19,7.259
2011-07-20,7.198
2011-07-21,7.067
2011-07-22,7.048
2011-07-23,6.999
2011-07-24,6.925
2011-07-25,6.909
2011-07-26,6.808
2011-07-27,6.805
2011-07-28,6.75
2011-07-29,6.718
2011-07-30,6.693
2011-07-31,6.661
2011-08-01,6.572
2011-08-02,6.61
2011-08-03,6.52
2011-08-04,6.462
2011-08-05,6.298
2011-08-06,6.17
2011-08-07,6.071
2011-08-08,5.945
2011-08-09,5.873
2011-08-10,5.857
2011-08-11,5.843
2011-08-12,5.779
2011-08-13,5.649
2011-08-14,5.52
2011-08-15,5.418
2011-08-16,5.451
2011-08-17,5.438
2011-08-18,5.331
2011-08-19,5.255
2011-08-20,5.18
2011-08-21,5.12
2011-08-22,5.015
2011-08-23,4.98
2011-08-24,4.952
2011-08-25,4.84
2011-08-26,4.843
2011-08-27,4.838
2011-08-28,4.799
2011-08-29,4.716
2011-08-30,4.649
2011-08-31,4.582
2011-09-01,4.592
2011-09-02,4.597
2011-09-03,4.527
2011-09-04,4.425
2011-09-05,4.382
2011-09-06,4.367
2011-09-07,4.351
2011-09-08,4.333
2011-09-09,4.353
2011-09-10,4.338
2011-09-11,4.346
2011-09-12,4.369
2011-09-13,4.445
2011-09-14,4.514
2011-09-15,4.555
2011-09-16,4.525
2011-09-17,4.523
2011-09-18,4.576
2011-09-19,4.516
2011-09-20,4.595
2011-09-21,4.58
2011-09-22,4.642
2011-09-23,4.705
2011-09-24,4.68
2011-09-25,4.748
2011-09-26,4.777
2011-09-27,4.826
2011-09-28,4.835
2011-09-29,4.873
2011-09-30,4.945
2011-10-01,5.162
2011-10-02,5.18
2011-10-03,5.245
2011-10-04,5.27
2011-10-05,5.298
2011-10-06,5.341
2011-10-07,5.47
2011-10-08,5.601
2011-10-09,5.711
2011-10-10,5.729
2011-10-11,5.757
2011-10-12,5.814
2011-10-13,5.901
2011-10-14,5.979
2011-10-15,6.084
2011-10-16,6.191
2011-10-17,6.337
2011-10-18,6.433
2011-10-19,6.432
2011-10-20,6.496
2011-10-21,6.66
2011-10-22,6.906
2011-10-23,7.128
2011-10-24,7.38
2011-10-25,7.648
2011-10-26,7.841
2011-10-27,8.061
2011-10-28,8.183
2011-10-29,8.28
2011-10-30,8.397
2011-10-31,8.486
2011-11-01,8.727
2011-11-02,8.812
2011-11-03,8.93
2011-11-04,9.061
2011-11-05,9.108
2011-11-06,9.134
2011-11-07,9.142
2011-11-08,9.145
2011-11-09,9.206
2011-11-10,9.188
2011-11-11,9.329
2011-11-12,9.458
2011-11-13,9.502
2011-11-14,9.643
2011-11-15,9.751
2011-11-16,9.807
2011-11-17,9.904
2011-11-18,9.893
2011-11-19,9.972
2011-11-20,10.095
2011-11-21,10.329
2011-11-22,10.264
2011-11-23,10.376
2011-11-24,10.438
2011-11-25,10.5
2011-11-26,10.545
2011-11-27,10.64
2011-11-28,10.661
2011-11-29,10.782
2011-11-30,10.812
2011-12-01,11.038
2011-12-02,10.974
2011-12-03,11.08
2011-12-04,11.247
2011-12-05,11.331
2011-12-06,11.507
2011-12-07,11.548
2011-12-08,11.696
2011-12-09,11.807
2011-12-10,11.827
2011-12-11,11.781
2011-12-12,11.958
2011-12-13,12.01
2011-12-14,12.117
2011-12-15,12.191
2011-12-16,12.305
2011-12-17,12.245
2011-12-18,12.285
2011-12-19,12.369
2011-12-20,12.391
2011-12-21,12.529
2011-12-22,12.633
2011-12-23,12.713
2011-12-24,12.771
2011-12-25,12.725
2011-12-26,12.682
2011-12-27,12.755
2011-12-28,12.854
2011-12-29,13.097
2011-12-30,13.115
2011-12-31,13.18
2012-01-01,13.353
2012-01-02,13.421
2012-01-03,13.379
2012-01-04,13.414
2012-01-05,13.417
2012-01-06,13.404
2012-01-07,13.477
2012-01-08,13.544
2012-01-09,13.64
2012-01-10,13.691
2012-01-11,13.749
2012-01-12,13.879
2012-01-13,13.883
2012-01-14,13.84
2012-01-15,13.703
2012-01-16,13.624
2012-01-17,13.599
2012-01-18,13.655
2012-01-19,13.673
2012-01-20,13.676
2012-01-21,13.782
2012-01-22,13.89
2012-01-23,13.964
2012-01-24,13.982
2012-01-25,13.914
2012-01-26,13.962
2012-01-27,13.93
2012-01-28,14.048
2012-01-29,14.035
2012-01-30,14.036
2012-01-31,14.048
2012-02-01,14.11
2012-02-02,14.137
2012-02-03,14.078
2012-02-04,14.11
2012-02-05,14.169
2012-02-06,14.204
2012-02-07,14.263
2012-02-08,14.356
2012-02-09,14.325
2012-02-10,14.353
2012-02-11,14.456
2012-02-12,14.546
2012-02-13,14.585
2012-02-14,14.663
2012-02-15,14.697
2012-02-16,14.678
2012-02-17,14.675
2012-02-18,14.71
2012-02-19,14.677
2012-02-20,14.697
2012-02-21,14.709
2012-02-22,14.729
2012-02-23,14.797
2012-02-24,14.786
2012-02-25,14.817
2012-02-26,14.854
2012-02-27,14.853
2012-02-28,14.997
2012-02-29,15.016
2012-03-01,15.133
2012-03-02,15.196
2012-03-03,15.212
2012-03-04,15.298
2012-03-05,15.263
2012-03-06,15.211
2012-03-07,15.187
2012-03-08,15.169
2012-03-09,15.2
2012-03-10,15.17
2012-03-11,15.168
2012-03-12,15.167
2012-03-13,15.069
2012-03-14,15.078
2012-03-15,15.266
2012-03-16,15.29
2012-03-17,15.294
2012-03-18,15.307
2012-03-19,15.29
2012-03-20,15.291
2012-03-21,15.218
2012-03-22,15.204
2012-03-23,15.165
2012-03-24,15.157
2012-03-25,15.107
2012-03-26,15.166
2012-03-27,15.152
2012-03-28,15.16
2012-03-29,15.193
2012-03-30,15.14
2012-03-31,15.163
2012-04-01,15.107
2012-04-02,15.077
2012-04-03,15.117
2012-04-04,15.065
2012-04-05,14.942
2012-04-06,14.919
2012-04-07,14.803
2012-04-08,14.853
2012-04-09,14.796
2012-04-10,14.786
2012-04-11,14.705
2012-04-12,14.687
2012-04-13,14.655
2012-04-14,14.657
2012-04-15,14.679
2012-04-16,14.731
2012-04-17,14.663
2012-04-18,14.613
2012-04-19,14.579
2012-04-20,14.603
2012-04-21,14.597
2012-04-22,14.523
2012-04-23,14.501
2012-04-24,14.455
2012-04-25,14.39
2012-04-26,14.272
2012-04-27,14.164
2012-04-28,14.091
2012-04-29,13.94
2012-04-30,13.803
2012-05-01,13.596
2012-05-02,13.584
2012-05-03,13.562
2012-05-04,13.491
2012-05-05,13.477
2012-05-06,13.461
2012-05-07,13.442
2012-05-08,13.375
2012-05-09,13.353
2012-05-10,13.359
2012-05-11,13.377
2012-05-12,13.308
2012-05-13,13.22
2012-05-14,13.117
2012-05-15,13.067
2012-05-16,13.008
2012-05-17,12.967
2012-05-18,12.957
2012-05-19,12.926
2012-05-20,12.807
2012-05-21,12.727
2012-05-22,12.649
2012-05-23,12.664
2012-05-24,12.594
2012-05-25,12.539
2012-05-26,12.553
2012-05-27,12.516
2012-05-28,12.499
2012-05-29,12.429
2012-05-30,12.4
2012-05-31,12.342
2012-06-01,12.111
2012-06-02,12.042
2012-06-03,11.97
2012-06-04,11.975
2012-06-05,11.883
2012-06-06,11.744
2012-06-07,11.558
2012-06-08,11.376
2012-06-09,11.205
2012-06-10,11.072
2012-06-11,10.947
2012-06-12,10.838
2012-06-13,10.747
2012-06-14,10.662
2012-06-15,10.614
2012-06-16,10.407
2012-06-17,10.429
2012-06-18,10.346
2012-06-19,10.299
2012-06-20,10.291
2012-06-21,10.265
2012-06-22,10.093
2012-06-23,10.035
2012-06-24,9.937
2012-06-25,9.777
2012-06-26,9.712
2012-06-27,9.678
2012-06-28,9.495
2012-06-29,9.393
2012-06-30,9.335
2012-07-01,9.062
2012-07-02,8.971
2012-07-03,8.954
2012-07-04,8.847
2012-07-05,8.634
2012-07-06,8.572
2012-07-07,8.521
2012-07-08,8.398
2012-07-09,8.174
2012-07-10,8.13
2012-07-11,8.032
2012-07-12,7.946
2012-07-13,7.917
2012-07-14,7.868
2012-07-15,7.705
2012-07-16,7.606
2012-07-17,7.481
2012-07-18,7.42
2012-07-19,7.35
2012-07-20,7.34
2012-07-21,7.297
2012-07-22,7.184
2012-07-23,7.118
2012-07-24,7.035
2012-07-25,6.931
2012-07-26,6.809
2012-07-27,6.677
2012-07-28,6.6
2012-07-29,6.478
2012-07-30,6.4
2012-07-31,6.368
2012-08-01,6.255
2012-08-02,6.152
2012-08-03,5.977
2012-08-04,5.99
2012-08-05,5.768
2012-08-06,5.632
2012-08-07,5.467
2012-08-08,5.256
2012-08-09,5.088
2012-08-10,5.118
2012-08-11,5.021
2012-08-12,4.938
2012-08-13,4.889
2012-08-14,4.724
2012-08-15,4.679
2012-08-16,4.619
2012-08-17,4.545
2012-08-18,4.52
2012-08-19,4.405
2012-08-20,4.313
2012-08-21,4.275
2012-08-22,4.216
2012-08-23,4.105
2012-08-24,4.006
2012-08-25,3.912
2012-08-26,3.906
2012-08-27,3.785
2012-08-28,3.758
2012-08-29,3.691
2012-08-30,3.764
2012-08-31,3.648
2012-09-01,3.573
2012-09-02,3.562
2012-09-03,3.562
2012-09-04,3.545
2012-09-05,3.505
2012-09-06,3.451
2012-09-07,3.522
2012-09-08,3.516
2012-09-09,3.492
2012-09-10,3.452
2012-09-11,3.416
2012-09-12,3.417
2012-09-13,3.399
2012-09-14,3.408
2012-09-15,3.378
2012-09-16,3.34
2012-09-17,3.408
2012-09-18,3.452
2012-09-19,3.512
2012-09-20,3.573
2012-09-21,3.584
2012-09-22,3.601
2012-09-23,3.629
2012-09-24,3.674
2012-09-25,3.735
2012-09-26,3.76
2012-09-27,3.803
2012-09-28,3.86
2012-09-29,3.894
2012-09-30,3.945
2012-10-01,4.112
2012-10-02,4.138
2012-10-03,4.151
2012-10-04,4.235
2012-10-05,4.297
2012-10-06,4.383
2012-10-07,4.481
2012-10-08,4.572
2012-10-09,4.626
2012-10-10,4.776
2012-10-11,4.964
2012-10-12,5.006
2012-10-13,5.17
2012-10-14,5.404
2012-10-15,5.657
2012-10-16,5.873
2012-10-17,6.082
2012-10-18,6.244
2012-10-19,6.364
2012-10-20,6.582
2012-10-21,6.771
2012-10-22,7.037
2012-10-23,7.169
2012-10-24,7.346
2012-10-25,7.334
2012-10-26,7.382
2012-10-27,7.443
2012-10-28,7.495
2012-10-29,7.639
2012-10-30,7.811
2012-10-31,7.918
2012-11-01,8.072
2012-11-02,8.18
2012-11-03,8.275
2012-11-04,8.342
2012-11-05,8.419
2012-11-06,8.495
2012-11-07,8.649
2012-11-08,8.728
2012-11-09,8.758
2012-11-10,8.794
2012-11-11,8.902
2012-11-12,9.002
2012-11-13,9.095
2012-11-14,9.103
2012-11-15,9.238
2012-11-16,9.373
2012-11-17,9.463
2012-11-18,9.617
2012-11-19,9.829
2012-11-20,9.876
2012-11-21,9.954
2012-11-22,10.001
2012-11-23,10.091
2012-11-24,10.23
2012-11-25,10.343
2012-11-26,10.496
2012-11-27,10.441
2012-11-28,10.498
2012-11-29,10.629
2012-11-30,10.746
2012-12-01,10.896
2012-12-02,10.995
2012-12-03,11.128
2012-12-04,11.239
2012-12-05,11.358
2012-12-06,11.522
2012-12-07,11.511
2012-12-08,11.626
2012-12-09,11.789
2012-12-10,11.781
2012-12-11,11.812
2012-12-12,11.806
2012-12-13,11.768
2012-12-14,11.723
2012-12-15,11.875
2012-12-16,11.865
2012-12-17,11.974
2012-12-18,12.184
2012-12-19,12.206
2012-12-20,12.218
2012-12-21,12.249
2012-12-22,12.274
2012-12-23,12.301
2012-12-24,12.607
2012-12-25,12.609
2012-12-26,12.62
2012-12-27,12.669
2012-12-28,12.834
2012-12-29,12.926
2012-12-30,12.931
2012-12-31,12.902
2013-01-01,12.959
2013-01-02,12.961
2013-01-03,13.012
2013-01-04,13.045
2013-01-05,13.065
2013-01-06,13.126
2013-01-07,13.202
2013-01-08,13.194
2013-01-09,13.287
2013-01-10,13.404
2013-01-11,13.474
2013-01-12,13.559
2013-01-13,13.609
2013-01-14,13.625
2013-01-15,13.733
2013-01-16,13.823
2013-01-17,13.912
2013-01-18,13.88
2013-01-19,13.971
2013-01-20,14.012
2013-01-21,14.032
2013-01-22,13.981
2013-01-23,14.015
2013-01-24,14.082
2013-01-25,14.222
2013-01-26,14.204
2013-01-27,14.243
2013-01-28,14.285
2013-01-29,14.312
2013-01-30,14.281
2013-01-31,14.272
2013-02-01,14.378
2013-02-02,14.335
2013-02-03,14.411
2013-02-04,14.484
2013-02-05,14.405
2013-02-06,14.37
2013-02-07,14.467
2013-02-08,14.592
2013-02-09,14.625
2013-02-10,14.614
2013-02-11,14.611
2013-02-12,14.697
2013-02-13,14.729
2013-02-14,14.764
2013-02-15,14.771
2013-02-16,14.816
2013-02-17,14.918
2013-02-18,14.833
2013-02-19,14.802
2013-02-20,14.798
2013-02-21,14.828
2013-02-22,14.8
2013-02-23,14.82
2013-02-24,14.987
2013-02-25,15.086
2013-02-26,15.11
2013-02-27,15.09
2013-02-28,15.118
2013-03-01,15.144
2013-03-02,15.088
2013-03-03,15.003
2013-03-04,14.999
2013-03-05,15.001
2013-03-06,15.0
2013-03-07,15.055
2013-03-08,15.075
2013-03-09,15.089
2013-03-10,15.067
2013-03-11,15.172
2013-03-12,15.151
2013-03-13,15.181
2013-03-14,15.196
2013-03-15,15.136
2013-03-16,15.129
2013-03-17,15.137
2013-03-18,15.09
2013-03-19,15.119
2013-03-20,15.037
2013-03-21,15.013
2013-03-22,14.97
2013-03-23,14.924
2013-03-24,14.866
2013-03-25,14.884
2013-03-26,14.962
2013-03-27,14.935
2013-03-28,14.902
2013-03-29,14.948
2013-03-30,14.889
2013-03-31,14.831
2013-04-01,14.787
2013-04-02,14.768
2013-04-03,14.722
2013-04-04,14.647
2013-04-05,14.616
2013-04-06,14.743
2013-04-07,14.673
2013-04-08,14.623
2013-04-09,14.622
2013-04-10,14.593
2013-04-11,14.576
2013-04-12,14.542
2013-04-13,14.497
2013-04-14,14.397
2013-04-15,14.346
2013-04-16,14.345
2013-04-17,14.245
2013-04-18,14.164
2013-04-19,14.181
2013-04-20,14.124
2013-04-21,14.123
2013-04-22,14.054
2013-04-23,14.065
2013-04-24,13.988
2013-04-25,13.897
2013-04-26,13.784
2013-04-27,13.793
2013-04-28,13.744
2013-04-29,13.683
2013-04-30,13.62
2013-05-01,13.477
2013-05-02,13.478
2013-05-03,13.422
2013-05-04,13.435
2013-05-05,13.349
2013-05-06,13.353
2013-05-07,13.373
2013-05-08,13.304
2013-05-09,13.299
2013-05-10,13.244
2013-05-11,13.219
2013-05-12,13.189
2013-05-13,13.137
2013-05-14,13.145
2013-05-15,13.077
2013-05-16,13.047
2013-05-17,12.963
2013-05-18,12.901
2013-05-19,12.872
2013-05-20,12.833
2013-05-21,12.799
2013-05-22,12.809
2013-05-23,12.716
2013-05-24,12.721
2013-05-25,12.711
2013-05-26,12.653
2013-05-27,12.556
2013-05-28,12.507
2013-05-29,12.455
2013-05-30,12.478
2013-05-31,12.393
2013-06-01,12.24
2013-06-02,12.161
2013-06-03,12.159
2013-06-04,12.13
2013-06-05,12.087
2013-06-06,11.959
2013-06-07,11.882
2013-06-08,11.862
2013-06-09,11.854
2013-06-10,11.768
2013-06-11,11.707
2013-06-12,11.619
2013-06-13,11.524
2013-06-14,11.494
2013-06-15,11.492
2013-06-16,11.472
2013-06-17,11.387
2013-06-18,11.342
2013-06-19,11.218
2013-06-20,11.182
2013-06-21,11.114
2013-06-22,11.078
2013-06-23,10.965
2013-06-24,10.834
2013-06-25,10.746
2013-06-26,10.584
2013-06-27,10.448
2013-06-28,10.293
2013-06-29,10.188
2013-06-30,10.015
2013-07-01,9.666
2013-07-02,9.596
2013-07-03,9.457
2013-07-04,9.306
2013-07-05,9.177
2013-07-06,9.084
2013-07-07,8.972
2013-07-08,8.909
2013-07-09,8.795
2013-07-10,8.718
2013-07-11,8.682
2013-07-12,8.386
2013-07-13,8.283
2013-07-14,8.262
2013-07-15,8.193
2013-07-16,8.04
2013-07-17,7.884
2013-07-18,7.83
2013-07-19,7.779
2013-07-20,7.711
2013-07-21,7.505
2013-07-22,7.412
2013-07-23,7.355
2013-07-24,7.354
2013-07-25,7.289
2013-07-26,7.169
2013-07-27,7.195
2013-07-28,7.038
2013-07-29,7.03
2013-07-30,7.029
2013-07-31,6.976
2013-08-01,6.904
2013-08-02,6.804
2013-08-03,6.654
2013-08-04,6.613
2013-08-05,6.644
2013-08-06,6.619
2013-08-07,6.505
2013-08-08,6.441
2013-08-09,6.369
2013-08-10,6.325
2013-08-11,6.265
2013-08-12,6.21
2013-08-13,6.128
2013-08-14,6.067
2013-08-15,6.032
2013-08-16,5.934
2013-08-17,5.929
2013-08-18,5.864
2013-08-19,5.784
2013-08-20,5.789
2013-08-21,5.713
2013-08-22,5.624
2013-08-23,5.668
2013-08-24,5.611
2013-08-25,5.589
2013-08-26,5.518
2013-08-27,5.472
2013-08-28,5.387
2013-08-29,5.332
2013-08-30,5.346
2013-08-31,5.279
2013-09-01,5.275
2013-09-02,5.273
2013-09-03,5.249
2013-09-04,5.171
2013-09-05,5.156
2013-09-06,5.164
2013-09-07,5.161
2013-09-08,5.09
2013-09-09,5.053
2013-09-10,5.071
2013-09-11,5.058
2013-09-12,5.051
2013-09-13,5.04
2013-09-14,5.077
2013-09-15,5.095
2013-09-16,5.083
2013-09-17,5.077
2013-09-18,5.074
2013-09-19,5.108
2013-09-20,5.115
2013-09-21,5.154
2013-09-22,5.193
2013-09-23,5.24
2013-09-24,5.285
2013-09-25,5.331
2013-09-26,5.386
2013-09-27,5.451
2013-09-28,5.536
2013-09-29,5.566
2013-09-30,5.665
2013-10-01,5.871
2013-10-02,5.939
2013-10-03,6.007
2013-10-04,6.06
2013-10-05,6.192
2013-10-06,6.27
2013-10-07,6.402
2013-10-08,6.62
2013-10-09,6.682
2013-10-10,6.789
2013-10-11,6.91
2013-10-12,7.075
2013-10-13,7.227
2013-10-14,7.374
2013-10-15,7.427
2013-10-16,7.541
2013-10-17,7.699
2013-10-18,7.825
2013-10-19,7.88
2013-10-20,7.992
2013-10-21,8.029
2013-10-22,8.129
2013-10-23,8.237
2013-10-24,8.281
2013-10-25,8.386
2013-10-26,8.449
2013-10-27,8.528
2013-10-28,8.633
2013-10-29,8.773
2013-10-30,8.882
