,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2074406,2,2019-03-08 22:35:18,2019-03-08 22:46:59,1,1.2,1,N,249,79,1,8.5,0.5,0.5,2.0,0.0,0.3,14.3,2.5
203974,2,2019-03-01 19:34:51,2019-03-01 19:38:26,1,0.4,1,N,233,229,1,4.0,1.0,0.5,2.08,0.0,0.3,10.38,2.5
463185,2,2019-03-02 18:16:53,2019-03-02 18:39:24,1,2.43,1,N,186,162,2,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
7586080,1,2019-03-30 22:42:39,2019-03-30 22:49:37,1,0.8,1,N,79,107,1,6.5,3.0,0.5,1.55,0.0,0.3,11.85,2.5
4410656,2,2019-03-17 22:18:02,2019-03-17 22:53:00,1,15.33,1,N,132,145,1,44.0,0.5,0.5,9.06,0.0,0.3,54.36,0.0
7154566,1,2019-03-29 09:36:40,2019-03-29 09:53:04,1,1.8,1,N,236,140,1,11.5,2.5,0.5,2.96,0.0,0.3,17.76,2.5
485475,2,2019-03-02 20:36:49,2019-03-02 20:44:50,1,0.79,1,N,186,107,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
902102,2,2019-03-04 18:11:43,2019-03-04 18:33:29,2,2.24,1,N,24,166,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3,0.0
7064701,2,2019-03-28 21:20:12,2019-03-28 21:38:15,1,5.56,1,N,237,209,1,19.0,0.5,0.5,5.0,0.0,0.3,27.8,2.5
3344133,2,2019-03-13 22:48:49,2019-03-13 22:56:23,1,1.33,1,N,234,249,1,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
5907882,1,2019-03-23 22:24:05,2019-03-23 22:34:01,1,1.6,1,N,48,239,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
6804268,1,2019-03-27 21:30:23,2019-03-27 21:35:25,1,1.0,1,N,166,116,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,0.0
3060447,2,2019-03-12 21:06:13,2019-03-12 21:18:05,1,1.9,1,N,100,107,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
3963229,1,2019-03-16 04:01:49,2019-03-16 04:43:37,1,18.9,1,N,234,51,1,56.0,3.0,0.5,0.0,0.0,0.3,59.8,2.5
5729449,1,2019-03-23 08:33:31,2019-03-23 08:39:21,1,1.7,1,N,246,142,2,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
7048291,1,2019-03-28 20:12:52,2019-03-28 20:21:34,1,0.8,1,N,170,164,1,7.0,3.0,0.5,2.7,0.0,0.3,13.5,2.5
5206684,2,2019-03-21 10:28:35,2019-03-21 10:44:17,1,5.23,1,N,263,4,1,17.5,0.0,0.5,6.24,0.0,0.3,27.04,2.5
6191931,2,2019-03-25 10:14:59,2019-03-25 10:27:06,1,2.45,1,N,48,43,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
7173738,2,2019-03-29 10:31:29,2019-03-29 10:55:49,2,4.45,1,N,48,125,1,19.5,0.0,0.5,2.28,0.0,0.3,27.03,2.5
5103075,1,2019-03-20 21:39:00,2019-03-20 21:49:08,1,1.9,1,N,163,107,1,9.5,3.0,0.5,2.0,0.0,0.3,15.3,2.5
5203929,1,2019-03-21 10:21:12,2019-03-21 11:08:25,1,8.3,1,N,138,162,1,33.5,2.5,0.5,8.51,5.76,0.3,51.07,2.5
879696,1,2019-03-04 17:46:38,2019-03-04 17:56:33,1,1.4,1,N,113,186,1,8.0,3.5,0.5,2.0,0.0,0.3,14.3,2.5
3093367,1,2019-03-12 23:21:57,2019-03-12 23:39:01,1,4.6,1,N,151,90,1,15.5,3.0,0.5,2.0,0.0,0.3,21.3,2.5
6209858,2,2019-03-25 11:51:12,2019-03-25 11:55:37,1,0.35,1,N,164,100,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
6968448,1,2019-03-28 15:27:32,2019-03-28 16:30:53,1,16.4,2,N,132,170,1,52.0,2.5,0.5,12.21,5.76,0.3,73.27,2.5
1854920,2,2019-03-08 08:39:46,2019-03-08 08:48:25,1,0.98,1,N,211,45,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
3118798,2,2019-03-13 07:29:55,2019-03-13 08:29:55,1,7.67,5,N,76,65,1,24.09,0.0,0.5,0.0,0.0,0.3,24.89,0.0
4421272,2,2019-03-17 23:22:36,2019-03-17 23:30:47,1,1.98,1,N,114,186,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2568421,1,2019-03-10 20:16:40,2019-03-10 20:23:15,1,1.0,1,N,68,100,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
7554503,2,2019-03-30 20:10:17,2019-03-30 20:15:09,1,0.49,1,N,141,237,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2895256,1,2019-03-12 10:07:27,2019-03-12 10:56:53,1,4.6,1,N,48,87,1,29.5,2.5,0.5,8.15,0.0,0.3,40.95,2.5
5250682,1,2019-03-21 14:20:01,2019-03-21 14:39:02,1,1.1,1,N,161,186,1,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
5321537,2,2019-03-21 18:13:32,2019-03-21 18:22:18,2,1.97,1,N,48,238,1,8.5,1.0,0.5,1.92,0.0,0.3,14.72,2.5
2119496,2,2019-03-09 02:04:44,2019-03-09 02:15:30,5,1.95,1,N,148,231,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
1554407,1,2019-03-07 08:10:28,2019-03-07 08:16:04,1,0.8,1,N,162,163,1,6.0,2.5,0.5,1.0,0.0,0.3,10.3,2.5
6906907,2,2019-03-28 10:58:03,2019-03-28 11:04:50,6,1.14,1,N,230,186,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
400320,2,2019-03-02 14:26:30,2019-03-02 14:37:16,2,1.74,1,N,148,90,1,8.5,0.0,0.5,1.8,0.0,0.3,13.6,2.5
672655,1,2019-03-03 16:15:54,2019-03-03 16:19:40,1,1.0,1,N,151,239,1,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5
5006577,1,2019-03-20 15:59:22,2019-03-20 16:05:50,1,0.4,1,N,237,141,1,5.5,2.5,0.5,0.88,0.0,0.3,9.68,2.5
7551336,1,2019-03-30 19:01:32,2019-03-30 19:14:09,1,2.5,1,N,263,151,1,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
877947,2,2019-03-04 17:53:36,2019-03-04 17:59:12,3,1.2,1,N,237,236,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
2963986,2,2019-03-12 15:18:32,2019-03-12 15:40:08,1,5.92,1,N,146,138,1,20.5,0.0,0.5,5.32,0.0,0.3,26.62,0.0
4524457,1,2019-03-18 14:48:07,2019-03-18 14:56:59,3,1.3,1,N,68,170,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
3477253,2,2019-03-14 13:56:04,2019-03-14 13:57:39,1,0.28,1,N,238,151,2,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
3619016,2,2019-03-14 22:53:08,2019-03-14 23:05:41,1,2.46,1,N,230,238,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
315415,2,2019-03-02 03:19:30,2019-03-02 03:50:18,1,6.65,1,N,113,239,1,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
4234297,1,2019-03-17 03:36:54,2019-03-17 03:39:57,2,0.9,1,N,246,48,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
5587976,1,2019-03-22 18:11:17,2019-03-22 18:19:42,2,0.9,1,N,170,234,2,7.0,3.5,0.5,0.0,0.0,0.3,11.3,2.5
4156748,2,2019-03-16 21:38:17,2019-03-16 22:15:46,1,15.55,1,N,132,145,1,44.0,0.5,0.5,9.06,0.0,0.3,54.36,0.0
1152,2,2019-03-01 00:46:58,2019-03-01 00:56:32,1,1.49,1,N,68,107,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
4647128,2,2019-03-19 00:01:16,2019-03-19 00:17:17,1,3.5,1,N,142,114,1,13.5,0.5,0.5,10.0,0.0,0.3,27.3,2.5
4502703,1,2019-03-18 12:12:11,2019-03-18 12:35:13,1,2.6,1,N,113,231,1,15.5,2.5,0.5,4.7,0.0,0.3,23.5,2.5
6442758,1,2019-03-26 13:25:10,2019-03-26 14:00:49,2,5.3,1,N,148,239,1,24.5,2.5,0.5,5.0,0.0,0.3,32.8,2.5
7268535,2,2019-03-29 17:18:08,2019-03-29 17:30:14,1,1.9,1,N,163,236,1,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
3938431,1,2019-03-16 00:08:46,2019-03-16 00:22:19,1,3.7,1,N,114,237,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
4324999,1,2019-03-17 15:11:11,2019-03-17 15:16:27,1,1.3,1,N,236,163,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
2781141,2,2019-03-11 20:54:24,2019-03-11 21:08:55,1,2.0,1,N,186,107,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
7473802,2,2019-03-30 14:19:16,2019-03-30 14:30:47,1,1.15,1,N,162,186,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
968767,2,2019-03-05 01:07:18,2019-03-05 01:39:34,1,18.47,2,N,132,48,1,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
1522544,1,2019-03-07 01:50:22,2019-03-07 01:50:30,1,0.0,1,N,163,163,1,2.5,3.0,0.5,1.85,0.0,0.3,8.15,2.5
2237793,2,2019-03-09 15:44:11,2019-03-09 15:59:16,1,1.06,1,N,263,141,1,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5
5619076,2,2019-03-22 20:21:45,2019-03-22 20:40:41,3,7.24,1,N,88,262,1,23.0,0.5,0.5,4.0,0.0,0.3,30.8,2.5
4584917,2,2019-03-18 18:33:36,2019-03-18 18:44:04,5,1.2,1,N,162,164,1,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
7245155,1,2019-03-29 16:31:10,2019-03-29 16:43:58,1,1.5,1,N,239,238,1,10.0,3.5,0.5,1.0,0.0,0.3,15.3,2.5
4099964,1,2019-03-16 18:41:23,2019-03-16 18:56:00,3,2.3,1,N,140,107,1,11.5,2.5,0.5,2.0,0.0,0.3,16.8,2.5
3901193,2,2019-03-15 22:24:15,2019-03-15 22:29:45,2,0.89,1,N,48,246,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
4498618,2,2019-03-18 12:47:35,2019-03-18 12:52:08,1,0.92,1,N,140,236,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
3637394,2,2019-03-14 23:43:05,2019-03-15 00:18:01,1,8.32,1,N,114,152,1,30.5,0.5,0.5,6.86,0.0,0.3,41.16,2.5
3467952,1,2019-03-14 13:55:23,2019-03-14 14:23:50,1,2.4,1,N,246,163,1,18.0,2.5,0.5,2.13,0.0,0.3,23.43,2.5
5692934,1,2019-03-23 01:01:48,2019-03-23 01:08:38,1,1.3,1,N,230,143,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2514851,2,2019-03-10 16:05:26,2019-03-10 16:12:29,1,1.47,1,N,230,142,1,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5
2724619,2,2019-03-11 16:04:11,2019-03-11 16:24:20,1,2.77,2,N,170,145,2,52.0,4.5,0.5,0.0,5.76,0.3,65.56,2.5
7428957,2,2019-03-30 10:29:39,2019-03-30 10:30:43,3,0.07,1,N,229,229,2,3.0,0.0,0.5,0.0,0.0,0.3,6.3,2.5
5661925,1,2019-03-22 22:30:56,2019-03-22 22:41:48,1,1.5,1,Y,148,137,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
3243308,2,2019-03-13 16:42:09,2019-03-13 16:45:56,5,0.85,1,N,238,24,1,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5
6259156,1,2019-03-25 16:36:27,2019-03-25 16:52:32,1,5.0,1,N,88,234,1,18.0,3.5,0.5,5.55,0.0,0.3,27.85,2.5
829001,2,2019-03-04 12:43:37,2019-03-04 12:51:12,1,0.75,1,N,161,48,1,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
1193726,1,2019-03-05 21:49:40,2019-03-05 21:55:08,1,1.5,1,N,239,24,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
5841763,2,2019-03-23 17:51:36,2019-03-23 18:12:14,1,2.32,1,N,68,79,1,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
5825182,1,2019-03-23 16:28:17,2019-03-23 16:54:05,1,1.3,1,N,100,68,1,16.0,2.5,0.5,3.85,0.0,0.3,23.15,2.5
800297,1,2019-03-04 10:39:45,2019-03-04 10:49:30,2,2.1,1,N,236,42,2,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5
992254,2,2019-03-05 07:03:17,2019-03-05 07:07:02,1,0.46,1,N,186,186,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
5454865,2,2019-03-22 08:43:45,2019-03-22 08:57:34,3,0.96,1,N,100,186,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
336374,1,2019-03-02 09:55:04,2019-03-02 10:03:51,1,1.8,1,N,151,142,1,8.0,2.5,0.5,3.39,0.0,0.3,14.69,2.5
7438333,1,2019-03-30 11:35:57,2019-03-30 11:59:13,1,4.6,1,N,186,43,1,19.5,2.5,0.5,4.55,0.0,0.3,27.35,2.5
3755042,2,2019-03-15 13:13:33,2019-03-15 13:24:56,2,1.68,1,N,107,249,1,9.0,0.0,0.5,1.5,0.0,0.3,13.8,2.5
4521696,1,2019-03-18 14:26:36,2019-03-18 14:29:11,0,0.5,1,N,236,236,1,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5
5054250,2,2019-03-20 18:16:18,2019-03-20 18:29:10,2,2.43,1,N,211,65,1,11.0,1.0,0.5,4.59,0.0,0.3,19.89,2.5
5334377,2,2019-03-21 19:42:18,2019-03-21 20:03:20,1,3.99,1,N,261,48,2,17.0,1.0,0.5,0.0,0.0,0.3,21.3,2.5
3134176,1,2019-03-13 08:53:12,2019-03-13 09:04:45,2,1.6,1,N,262,75,1,9.0,2.5,0.5,0.7,0.0,0.3,13.0,2.5
3152137,2,2019-03-13 09:56:42,2019-03-13 10:01:10,1,0.24,1,N,170,170,1,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
7495873,2,2019-03-30 16:02:31,2019-03-30 16:19:26,1,3.34,1,N,163,164,1,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
7526357,2,2019-03-30 18:26:45,2019-03-30 18:46:05,2,1.24,1,N,234,79,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
2806413,2,2019-03-11 21:34:30,2019-03-11 21:45:16,2,1.36,1,N,234,48,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
5147675,2,2019-03-21 05:11:14,2019-03-21 05:31:57,1,10.98,1,N,132,92,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,0.0
5356423,2,2019-03-21 19:57:00,2019-03-21 20:00:23,1,0.6,1,N,151,238,1,4.0,0.5,0.5,0.2,0.0,0.3,8.0,2.5
6024321,1,2019-03-24 12:33:56,2019-03-24 12:35:25,1,0.4,1,N,244,116,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
6798791,1,2019-03-27 20:30:34,2019-03-27 20:48:11,1,2.5,1,N,141,186,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
15035,2,2019-03-01 02:48:28,2019-03-01 02:57:11,1,1.51,1,N,79,249,1,8.0,0.5,0.5,5.0,0.0,0.3,16.8,2.5
5816025,1,2019-03-23 15:58:51,2019-03-23 16:09:59,2,1.5,1,N,170,113,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
6851813,1,2019-03-28 01:28:20,2019-03-28 01:31:41,1,0.7,1,N,170,48,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1818262,2,2019-03-08 00:58:23,2019-03-08 01:02:39,1,0.75,1,N,230,186,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
6502256,2,2019-03-26 17:08:49,2019-03-26 17:18:40,1,0.65,1,N,237,229,1,7.5,1.0,0.5,1.5,0.0,0.3,13.3,2.5
7253203,1,2019-03-29 16:04:55,2019-03-29 16:29:41,1,2.9,1,N,211,161,1,16.5,3.5,0.5,2.0,0.0,0.3,22.8,2.5
5703644,2,2019-03-23 01:56:53,2019-03-23 02:25:27,2,8.38,1,N,211,166,1,28.5,0.5,0.5,6.46,0.0,0.3,38.76,2.5
2224733,1,2019-03-09 15:44:23,2019-03-09 16:00:35,1,1.9,1,N,79,158,1,11.5,2.5,0.5,1.48,0.0,0.3,16.28,2.5
244740,2,2019-03-01 21:20:47,2019-03-01 21:42:40,1,4.83,1,N,79,43,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
1746790,2,2019-03-07 20:26:10,2019-03-07 20:43:56,1,4.09,1,N,161,41,1,15.5,0.5,0.5,2.9,0.0,0.3,22.2,2.5
3487164,2,2019-03-14 14:02:20,2019-03-14 14:23:21,6,2.06,1,N,237,143,1,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
4159213,1,2019-03-16 21:34:26,2019-03-16 21:45:05,0,2.0,1,N,211,88,1,9.0,3.0,0.5,3.2,0.0,0.3,16.0,2.5
6214884,1,2019-03-25 12:57:53,2019-03-25 13:05:54,1,1.4,1,N,237,236,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
4775551,2,2019-03-19 17:00:09,2019-03-19 17:09:29,3,1.38,1,N,140,233,1,8.0,1.0,0.5,1.23,0.0,0.3,13.53,2.5
1150890,2,2019-03-05 18:25:03,2019-03-05 18:29:05,1,0.99,1,N,239,238,1,5.0,1.0,0.5,1.0,0.0,0.3,10.3,2.5
3564403,2,2019-03-14 19:15:07,2019-03-14 19:39:05,1,2.89,1,N,161,158,1,16.0,1.0,0.5,4.06,0.0,0.3,24.36,2.5
1122919,2,2019-03-05 17:59:38,2019-03-05 18:10:14,2,0.95,1,N,100,90,1,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
4711258,1,2019-03-19 11:33:15,2019-03-19 11:39:45,1,1.1,1,N,238,151,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
745519,2,2019-03-03 22:20:23,2019-03-03 22:29:48,1,1.8,1,N,230,237,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
3609659,2,2019-03-14 21:27:25,2019-03-14 21:46:32,2,7.04,1,N,87,263,1,21.5,0.5,0.5,3.0,0.0,0.3,28.3,2.5
4312603,1,2019-03-17 14:04:26,2019-03-17 14:21:02,1,5.0,1,N,148,141,1,17.0,2.5,0.5,6.09,0.0,0.3,26.39,2.5
3138453,2,2019-03-13 08:20:28,2019-03-13 08:27:15,1,0.67,1,N,237,141,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
5711632,1,2019-03-23 03:17:15,2019-03-23 03:26:06,3,1.8,1,N,148,137,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1654964,2,2019-03-07 15:21:45,2019-03-07 16:23:24,6,17.94,2,N,132,48,1,52.0,0.0,0.5,12.21,5.76,0.3,73.27,2.5
5458908,2,2019-03-22 08:36:23,2019-03-22 08:43:12,1,1.01,1,N,237,236,1,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
6473841,2,2019-03-26 15:02:14,2019-03-26 15:20:27,2,2.16,1,N,87,66,1,12.5,0.0,0.5,1.0,0.0,0.3,16.8,2.5
6997941,2,2019-03-28 17:47:22,2019-03-28 18:09:41,1,5.46,5,N,146,194,1,17.48,0.0,0.0,0.0,5.76,0.3,23.54,0.0
5795207,2,2019-03-23 14:05:20,2019-03-23 14:11:14,1,0.48,1,N,229,237,1,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
1425731,1,2019-03-06 18:30:28,2019-03-06 18:45:08,1,1.5,1,N,90,170,1,10.0,3.5,0.5,2.85,0.0,0.3,17.15,2.5
1518071,2,2019-03-07 00:56:09,2019-03-07 01:03:03,2,1.38,1,N,74,75,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
4987081,1,2019-03-20 13:29:26,2019-03-20 13:46:09,1,0.7,1,N,68,230,1,11.0,2.5,0.5,3.0,0.0,0.3,17.3,2.5
6057455,2,2019-03-24 15:11:07,2019-03-24 15:14:44,1,0.37,1,N,90,68,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
2281699,2,2019-03-09 18:01:40,2019-03-09 18:18:52,2,1.57,1,N,68,144,1,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5
6885271,2,2019-03-28 08:56:12,2019-03-28 09:00:40,1,0.58,1,N,163,163,1,5.0,0.0,0.5,2.0,0.0,0.3,10.3,2.5
5277084,2,2019-03-21 15:08:26,2019-03-21 15:15:47,5,1.72,1,N,236,239,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
6898379,2,2019-03-28 09:33:01,2019-03-28 09:53:10,1,1.29,1,N,186,161,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
5388537,2,2019-03-21 22:36:55,2019-03-21 22:56:52,1,4.0,1,N,163,148,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
1655571,2,2019-03-07 15:00:49,2019-03-07 15:15:37,1,1.75,1,N,233,263,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
4428898,1,2019-03-18 02:15:21,2019-03-18 02:18:12,1,1.5,1,N,163,234,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5
5969641,2,2019-03-24 03:34:16,2019-03-24 03:42:03,1,1.57,1,N,246,186,1,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
5446654,1,2019-03-22 07:16:04,2019-03-22 07:22:06,1,0.7,1,N,186,234,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
4452273,2,2019-03-18 08:12:21,2019-03-18 08:26:18,1,1.56,1,N,234,161,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
4138305,2,2019-03-16 20:46:23,2019-03-16 20:57:47,1,1.11,1,N,186,100,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
6900645,1,2019-03-28 09:17:12,2019-03-28 09:22:23,1,0.7,1,N,237,163,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
7601999,1,2019-03-30 23:21:04,2019-03-30 23:53:45,1,3.7,1,N,79,48,1,21.5,3.0,0.5,2.0,0.0,0.3,27.3,2.5
1403430,2,2019-03-06 17:39:40,2019-03-06 17:48:14,1,1.28,1,N,239,48,1,7.5,1.0,0.5,1.5,0.0,0.3,13.3,2.5
4095174,2,2019-03-16 17:29:04,2019-03-16 17:49:13,1,3.44,1,N,239,42,2,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
6752743,1,2019-03-27 18:39:10,2019-03-27 18:40:39,1,0.3,1,N,236,236,2,3.0,3.5,0.5,0.0,0.0,0.3,7.3,2.5
1744220,2,2019-03-07 20:46:01,2019-03-07 21:04:01,3,4.11,1,N,161,232,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
4675822,2,2019-03-19 08:23:40,2019-03-19 08:25:27,1,0.45,1,N,48,50,1,3.5,0.0,0.5,1.7,0.0,0.3,8.5,2.5
328152,2,2019-03-02 07:15:30,2019-03-02 07:25:11,1,2.06,1,N,223,146,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0.0
5072629,1,2019-03-20 19:54:24,2019-03-20 20:03:43,1,1.2,1,N,163,143,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
1168118,2,2019-03-05 19:15:07,2019-03-05 19:24:47,1,0.91,1,N,237,163,1,7.5,1.0,0.5,1.0,0.0,0.3,12.8,2.5
3553238,2,2019-03-14 18:24:36,2019-03-14 18:39:11,1,2.4,1,N,113,163,1,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2.5
453120,1,2019-03-02 18:39:23,2019-03-02 18:51:12,2,2.2,1,N,246,231,1,10.5,2.5,0.5,1.2,0.0,0.3,15.0,2.5
5512175,2,2019-03-22 12:39:16,2019-03-22 12:46:38,3,0.95,1,N,140,141,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
6197695,2,2019-03-25 10:40:31,2019-03-25 10:51:29,2,1.64,1,N,230,43,1,9.0,0.0,0.5,3.69,0.0,0.3,15.99,2.5
7645343,1,2019-03-31 03:07:35,2019-03-31 03:37:40,2,8.5,1,N,48,70,2,28.0,3.0,0.5,0.0,0.0,0.3,31.8,2.5
2579399,2,2019-03-10 22:10:17,2019-03-10 22:12:36,2,0.61,1,N,90,90,1,4.0,0.5,0.5,1.17,0.0,0.3,8.97,2.5
1677560,2,2019-03-07 16:51:54,2019-03-07 17:52:50,1,16.89,2,N,132,141,2,52.0,4.5,0.5,0.0,5.76,0.3,65.56,2.5
3183426,2,2019-03-13 12:56:03,2019-03-13 13:04:13,1,1.07,1,N,237,162,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
1817208,2,2019-03-08 01:47:53,2019-03-08 02:00:23,2,3.13,1,N,148,100,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
6519904,2,2019-03-26 18:57:08,2019-03-26 19:00:06,2,0.34,1,N,114,79,2,4.0,1.0,0.5,0.0,0.0,0.3,8.3,2.5
3105603,2,2019-03-13 04:41:32,2019-03-13 05:09:56,1,14.18,1,N,132,129,2,40.0,0.5,0.5,0.0,0.0,0.3,41.3,0.0
6204161,2,2019-03-25 11:55:45,2019-03-25 12:00:49,1,0.62,1,N,230,161,1,5.0,0.0,0.5,2.08,0.0,0.3,10.38,2.5
5602298,2,2019-03-22 19:57:50,2019-03-22 20:02:34,1,0.85,1,N,140,236,1,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
7506355,2,2019-03-30 16:10:01,2019-03-30 16:11:46,2,0.28,1,N,162,162,4,-3.5,0.0,-0.5,0.0,0.0,-0.3,-6.8,-2.5
866425,2,2019-03-04 16:03:56,2019-03-04 16:09:40,1,1.46,1,N,152,238,1,6.5,1.0,0.5,1.62,0.0,0.3,12.42,2.5
316999,2,2019-03-02 04:12:46,2019-03-02 04:37:00,1,4.72,1,N,246,145,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
5689795,2,2019-03-23 00:20:16,2019-03-23 00:24:51,1,1.13,1,N,48,68,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
5637286,1,2019-03-22 21:47:40,2019-03-22 21:50:32,1,0.6,1,N,186,90,1,4.0,3.0,0.5,1.2,0.0,0.3,9.0,2.5
4171056,1,2019-03-16 22:08:26,2019-03-16 22:31:19,1,3.7,1,N,211,229,1,16.5,3.0,0.5,2.0,0.0,0.3,22.3,2.5
2842399,2,2019-03-12 06:44:23,2019-03-12 06:55:10,1,2.66,1,N,231,164,1,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5
3006665,2,2019-03-12 18:02:39,2019-03-12 18:16:00,2,1.65,1,N,236,142,2,9.5,1.0,0.5,0.0,0.0,0.3,13.8,2.5
6602074,2,2019-03-27 02:56:36,2019-03-27 03:11:20,6,4.45,1,N,229,42,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
